Ticker,GLD,GLD,GLD,GLD,GLD,SPY,SPY,SPY,SPY,SPY,QQQ,QQQ,QQQ,QQQ,QQQ,TLT,TLT,TLT,TLT,TLT,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-25,122.7699966430664,123.0199966430664,121.29000091552734,122.73999786376953,12398200,215.2074806835881,215.83140375409815,214.75931965576453,214.90870666503906,64445900,135.44450736977157,135.78590238519143,134.45820686701694,134.63839721679688,26380400,103.39054905818223,103.74055668550284,103.26845842896836,103.6347427368164,7303300,37.33324204734268,37.54604122228988,37.244383637374035,37.38235092163086,101920400
2017-08-28,123.33000183105469,124.7300033569336,123.33000183105469,124.69000244140625,11578300,215.44472631571116,215.4710879376212,214.49566770066926,214.91748046875,40565600,135.04618647906193,135.36863922806714,134.61942823192675,135.05567932128906,15362100,103.30917832026826,103.69174561163972,103.15452808234502,103.56964874267578,4448500,37.44781774603172,37.88276819020198,37.398708883934084,37.75883102416992,103864000
2017-08-29,125.80999755859375,125.87000274658203,124.05000305175781,124.41999816894531,9861500,213.59053169470943,215.42712938060563,213.4762890701651,215.16351318359375,51135700,133.89867011109655,135.814357348325,133.77537893880717,135.5867462158203,24498300,104.56266357699255,104.61149982334783,103.62658998109777,103.9033432006836,7659400,37.43846780473582,38.14467490747576,37.41508195124418,38.0955696105957,118067600
2017-08-30,124.33000183105469,124.62000274658203,124.16000366210938,124.36000061035156,6328400,215.1459655634254,216.45531763679912,214.96142078994237,216.18289184570312,62030800,135.7005563626676,137.40760382810495,135.61520760709476,137.17999267578125,33642700,103.7486688811406,103.97657960488965,103.65099019520467,103.87076568603516,4735200,38.30369264920524,38.324737777421916,38.02541739329437,38.198463439941406,109078400
2017-08-31,124.58000183105469,125.83999633789062,124.55000305175781,125.81999969482422,11775500,216.80678276425047,217.72947967742294,216.21801757801398,217.48342895507812,103803900,137.56882048994578,138.65944096220727,137.49295010720442,138.6499481201172,38480700,103.89522622508835,104.21267432136636,103.83824852088728,104.18011474609375,7978400,38.26627216673891,38.472056244466614,38.228856231119316,38.35045623779297,107140400
2017-09-01,126.01000213623047,126.16999816894531,125.12000274658203,126.05999755859375,11567400,217.86131775659584,218.22161115273934,217.64162862364404,217.791015625,62007000,138.83017104805594,139.0198398140189,138.09045273124093,138.46031188964844,22293600,103.83996934502494,103.86443774799652,103.12220255866889,103.38320922851562,14128600,38.53754296132043,38.57028102195894,38.263945547088376,38.362159729003906,66364400
2017-09-05,126.6500015258789,127.77999877929688,126.56999969482422,127.45999908447266,11813100,217.28132701597866,217.50981228722034,215.25140164962085,216.22682189941406,91398800,138.052516427756,138.34650516786104,136.18424953072898,137.21795654296875,44794300,104.14993898067682,105.05530740127558,104.14993898067682,105.02267456054688,15215700,38.29200500490723,38.40892715759397,37.546041099856886,37.901485443115234,117874000
2017-09-06,127.33999633789062,127.44000244140625,126.55000305175781,126.80999755859375,10059300,216.91222732273891,217.29888228550365,216.37618538049847,216.96495056152344,57916900,137.5688161205444,137.9481680222023,136.63942928537446,137.6352081298828,30722700,104.99003851962016,105.21841858755865,104.19070205894533,104.37830352783203,9066400,38.04879714091683,38.11427324142432,37.53667769409195,37.86172103881836,86606800
2017-09-07,127.55999755859375,128.32000732421875,127.38999938964844,128.1300048828125,10219700,217.27253037170948,217.2901092550091,216.525582032206,216.9385986328125,58034700,137.89124959453005,138.30852943646283,137.45501301126936,137.9576416015625,22721100,104.6719005199191,105.68330650271878,104.6719005199191,105.44676208496094,13618900,37.90381175768624,37.9388905343651,37.49926222421875,37.709720611572266,87714000
2017-09-08,128.2100067138672,128.3000030517578,127.58999633789062,127.97000122070312,9020000,216.64863434328583,217.14953201393007,216.43774135249743,216.6837921142578,63832800,137.7774614564003,137.84385346834452,136.62046343482444,136.76272583007812,27890100,105.30817411245161,105.34895894752071,104.86773025274435,105.21845245361328,9808500,37.61619454188707,37.68400781943041,37.07133689034317,37.094722747802734,114446000
2017-09-11,126.73999786376953,126.94000244140625,126.05000305175781,126.19000244140625,9126600,217.96674670528657,219.07398842784764,217.9491812303719,218.99490356445312,71364800,137.83442253835332,138.57414101939045,137.7964945650602,138.33705139160156,27126300,104.29674417869217,104.4435608313688,103.7991992014486,103.96232604980469,17856700,37.53200958535398,37.89446895853717,37.389364421772754,37.76585388183594,126323200
2017-09-12,126.02999877929688,126.58999633789062,125.94000244140625,126.55999755859375,8349000,219.36401709415117,219.7682376263035,219.17947230598648,219.73309326171875,56896000,138.7257986973665,138.84908986056877,138.01453024035754,138.6688995361328,30256700,103.6279329567845,103.66055335406544,103.20379311743423,103.41586303710938,7557400,38.025415506959895,38.34110668727126,37.12745439912259,37.616188049316406,286856000
2017-09-13,126.4000015258789,126.44999694824219,125.5,125.61000061035156,8491000,219.44309371582,219.87368926616455,219.32885106988422,219.83853149414062,59228000,138.43185374579608,138.87758327721087,138.2042425582231,138.85861206054688,28450900,103.51376000252444,103.52191199174598,102.99989842851093,103.008056640625,6740000,37.38469035967178,37.405739060324976,36.92635748987975,37.33324432373047,179629600
2017-09-14,125.66000366210938,126.44000244140625,125.62000274658203,126.16000366210938,5330700,219.5134159806028,219.97037319748785,219.33766733065085,219.76824951171875,95446300,138.31803121334417,138.73529661143763,137.95765051370418,138.04299926757812,35296400,103.07325628686964,103.44845295138707,103.04062967827387,103.43213653564453,6674500,37.17889795854716,37.274771387596694,36.9684359962252,37.01286697387695,95042800
2017-09-15,125.98999786376953,125.98999786376953,125.41000366210938,125.52999877929688,8375100,219.62251286579706,220.1523753279858,219.5165430684203,220.06407165527344,95432400,138.01456796592632,139.01982534462056,137.78695678798132,138.51719665527344,46422400,103.58711329957539,103.59527150759857,103.21191662807169,103.4729232788086,9769200,37.057313983977586,37.64192485194192,36.94740685534577,37.38703536987305,196458400
2017-09-18,124.70999908447266,124.76000213623047,123.97000122070312,124.36000061035156,8859800,220.43496102759647,220.88534610417102,220.1435306338234,220.5321044921875,46235200,138.67785023329188,139.11504182067367,137.91750001320167,138.335693359375,24858200,103.17933217965933,103.2364272133727,102.64100224216863,102.8775405883789,6863000,37.44081276413184,37.532011902663406,36.947401125363356,37.10407638549805,113077600
2017-09-19,124.48999786376953,124.6500015258789,124.02999877929688,124.62000274658203,5826500,220.77939161889176,220.8412163166913,220.4261499824234,220.75289916992188,47108100,138.5828176031864,138.77290155533998,138.1076004715645,138.5733184814453,20871200,102.99983040090332,103.02429879819253,102.55122859719489,102.6246337890625,5554900,37.30048978714571,37.36129156723001,37.05027833028821,37.11809158325195,83242400
2017-09-20,124.68000030517578,125.05999755859375,123.1500015258789,123.62000274658203,11415400,220.84123726163563,220.94720706756556,219.82564387868538,220.8323974609375,59574100,138.52570599322377,138.67777885946873,137.08104276883017,138.14553833007812,34236200,102.74702641534289,102.81227965158165,102.22501297121501,102.69808959960938,8037000,36.92400652417278,37.00819059889822,35.97226225953539,36.49607467651367,211805600
2017-09-21,122.55999755859375,123.06999969482422,122.48999786376953,122.68000030517578,7757900,220.6734398915754,220.76174357027043,220.06408656476518,220.24070739746094,48211400,138.05054967445417,138.0600487943332,136.81498247394723,137.29971313476562,28841800,102.90198886557425,103.22824256157581,102.6246657565045,102.64097595214844,6147800,36.4329350079312,36.4329350079312,35.7197093289704,35.86936950683594,150046800
2017-09-22,123.02999877929688,123.38999938964844,122.93000030517578,123.23999786376953,6011900,219.9404205224696,220.45263029987504,219.91392807495757,220.2848358154297,51214000,136.86248017055334,137.36620897209457,136.71992088803043,137.1666259765625,21702400,103.17928965740633,103.36689110394568,102.82040318031683,102.9345932006836,5660700,35.43676116672952,35.60747006284747,35.20759476789218,35.51860809326172,186581600
2017-09-25,122.77999877929688,124.66000366210938,122.70999908447266,124.52999877929688,10257200,220.0287443472181,220.3819994719153,219.08381552367658,219.83445739746094,57064400,136.62489430777725,136.70093077186263,135.05668393062487,135.72198486328125,54947700,103.03251283907987,103.80737487995478,102.93463297399272,103.57899475097656,9679000,35.0743013880776,35.504573964546545,34.880210226607545,35.20525360107422,177549200
2017-09-26,123.56999969482422,123.80999755859375,122.9000015258789,123.13999938964844,8673600,220.2671756754743,220.51444750917278,219.72847343592318,219.9669189453125,54082000,136.41578045121872,136.67240167233055,135.59840669348583,136.07362365722656,29628800,103.3995628167885,103.4974426926422,103.12224583620844,103.39141082763672,7251900,35.49288472072769,35.99331133984807,35.47183959177967,35.8109130859375,146640000
2017-09-27,122.04000091552734,122.51000213623047,121.87999725341797,121.9800033569336,6903900,220.67343424435555,221.2121365292405,219.78147682781344,220.8235626220703,81001400,136.7959697317161,137.81294115522104,136.45382738639458,137.29971313476562,33249400,101.84980488304818,102.20053321025648,101.63773500027584,101.83348846435547,12145700,35.965248392688395,36.18038468664414,35.90444660062289,36.065799713134766,102016800
2017-09-28,122.04000091552734,122.4800033569336,121.83000183105469,122.20999908447266,5968200,220.54092844839352,221.16794779953185,220.45262478399752,221.08847045898438,44778800,136.96703366972406,137.3947260359729,136.65338873381606,137.25216674804688,24149400,101.31147966158997,101.6703662143808,101.11572618865438,101.53170776367188,8883700,35.98629214098234,36.077491257405484,35.70801690753785,35.84364700317383,88022000
2017-09-29,122.29000091552734,122.30000305175781,121.55000305175781,121.58000183105469,10208000,221.07965697771797,221.94512192882945,220.8942098276978,221.86563110351562,85578000,137.52780555863418,138.34517943019716,137.16665047757576,138.24063110351562,43102400,101.7601089477539,101.98033087259776,101.36043748642349,101.7601089477539,11285500,35.82728922313211,36.04242556566301,35.54433603078213,36.04008483886719,105199200
2017-10-02,121.16999816894531,121.33999633789062,120.73999786376953,120.7699966430664,11755400,222.09525781971607,222.8282470703125,221.91862351331255,222.8282470703125,59023000,138.44971709676105,138.92493409009208,137.74639072574132,138.3641815185547,27351300,102.00687415246152,102.16216263502149,101.54101494026517,101.5737075805664,7860700,36.072811899104714,36.11724287650187,35.71269333230357,35.96758270263672,74795200
2017-10-03,120.72000122070312,121.0999984741211,120.69999694824219,120.83000183105469,3728700,222.8282524019777,223.3316224564161,222.74876157207186,223.3051300048828,66810200,138.54475079292712,138.82037023712908,138.2406049900435,138.65879821777344,19715200,101.27949320697292,101.76170191968833,101.27949320697292,101.67179870605469,6219800,36.01436427137475,36.26691657800852,35.990981979093554,36.124271392822266,64921200
2017-10-04,121.20999908447266,121.2699966430664,120.70999908447266,121.16999816894531,6475200,223.1549867538095,223.81732494862658,223.04017715461026,223.57005310058594,55953600,138.39275045361302,139.08656348932516,138.25969022070277,138.79193115234375,26381100,101.77808730276459,101.82712317216445,101.24684252081384,101.68001556396484,7447000,35.92549397074334,35.979277150203,35.65189662108311,35.89041519165039,80655200
2017-10-05,121.1500015258789,121.23999786376953,120.4000015258789,120.5199966430664,6205400,223.90561355456472,224.9123670039229,223.60535682719396,224.89471435546875,63522800,139.29555619668616,140.22697713153815,139.15299694733474,140.1509552001953,31562400,101.5655637429204,101.59008790721563,101.09153590313188,101.29586029052734,8180300,36.05411725447124,36.348763395278574,36.02371991779305,36.33707046508789,85135200
2017-10-06,120.26000213623047,121.20999908447266,119.77999877929688,121.08999633789062,10013300,224.4442476694361,224.92996486059195,224.17932326998752,224.63853454589844,80646000,139.67573329196276,140.34103393554688,139.67573329196276,140.34103393554688,23561100,100.7646182420487,101.42662727897468,100.55211912772612,101.00980377197266,10375000,36.23885191741288,36.36045195405027,36.14297489682992,36.31602096557617,69630400
2017-10-09,121.63999938964844,122.11000061035156,121.55000305175781,122.08000183105469,5264100,224.8682271393303,224.9300383609663,224.0027622339901,224.2677001953125,35803100,140.5216305945268,140.67368896708476,139.99888915066876,140.17947387695312,13704800,101.16508899600676,101.39393131064313,101.05066783868857,101.32855224609375,3590900,36.435272402949344,36.65040868701951,36.36044409761978,36.44228744506836,65051600
2017-10-10,122.62000274658203,122.97000122070312,122.36000061035156,122.4000015258789,9315500,224.84172235210386,225.23912253462714,224.2941803353371,224.859375,43057400,140.6547109805855,140.79727025739987,139.6662516531069,140.28404235839844,19223100,101.45929649220746,102.05592632461914,101.36121856160324,101.49198913574219,6666800,36.49373383874828,36.94739226403833,36.2692453522869,36.45631790161133,62468000
2017-10-11,122.56999969482422,122.87999725341797,122.02999877929688,122.79000091552734,5649400,224.7622326711869,225.21263122558594,224.59445166350312,225.21263122558594,47674300,140.21755429386593,140.73079687566795,140.03696947813836,140.7022705078125,12439100,101.81075200325104,101.88431202263794,101.55739176694277,101.68815612792969,4385900,36.47269203521108,36.708873469568815,36.421246009005564,36.60832214355469,67622400
2017-10-12,122.83999633789062,123.04000091552734,122.5,122.88999938964844,3037600,224.89469554122573,225.24793713501586,224.63858393172032,224.8770294189453,47065100,140.49312700604116,140.99685574452974,140.30302864984526,140.4456024169922,14513500,101.79440100724655,102.1458391640173,101.54103455484035,102.1213150024414,7141600,36.56155273162474,36.80007131591153,36.416566859091965,36.479705810546875,64500400
2017-10-13,123.66000366210938,123.86000061035156,123.33999633789062,123.81999969482422,6820300,225.31861236253204,225.43342195673813,224.87705358519108,225.15081787109375,54800400,141.01593862786342,141.1489988555935,140.45518584689222,140.9874267578125,18409900,102.63625830394055,102.93048600815199,102.30116321589912,102.85692596435547,7746900,36.65041036614586,36.77902542452051,36.57558205738806,36.711212158203125,65576800
2017-10-16,123.81999969482422,123.97000122070312,122.56999969482422,122.97000122070312,8202000,225.3803970123432,225.64532145143056,225.03598176622754,225.45103454589844,38221700,141.33906199791141,141.51013317545744,141.0349161234205,141.4721221923828,21809400,102.595382122469,102.89778452461263,102.47278621697906,102.78336334228516,5737300,36.92402099335457,37.415095549717236,36.86555990655813,37.38703536987305,96486000
2017-10-17,122.02999877929688,122.31999969482422,121.7300033569336,122.12999725341797,7041300,225.39809331909015,225.65420496022114,225.17731392688296,225.61004638671875,31561000,141.4245693267543,141.6716769235452,141.20597358719044,141.6526641845703,13138200,102.48096435480839,103.05307028550835,102.48096435480839,102.91413116455078,4969600,37.363636965483664,37.618526361990085,37.23502190406929,37.52499008178711,75989200
2017-10-18,121.70999908447266,121.94000244140625,121.55000305175781,121.66999816894531,3666400,225.98979576945501,226.03395434594628,225.63655410813595,225.83084106445312,40888300,141.79521225789904,141.81422499342585,141.27247079942148,141.4815673828125,17218200,102.20303899513571,102.30928540885903,101.90063672232986,102.23572540283203,5943800,37.513301102635175,37.58111794587272,37.32155063758505,37.35896301269531,65496800
2017-10-19,122.19999694824219,122.55000305175781,122.11000061035156,122.38999938964844,5567300,225.04483863062788,225.92795614824195,224.62094599525824,225.8926239013672,61903800,140.65468529250393,140.97782926257977,139.97037188383325,140.9588165283203,27680300,102.76698841493958,102.98766223720288,102.38285758287661,102.4155502319336,8966500,36.65510158300892,36.73227064610231,36.25055185968442,36.475040435791016,170336800
2017-10-20,121.68000030517578,121.9800033569336,121.38999938964844,121.61000061035156,8481100,226.69626464672055,227.08483848839919,225.87495839493562,227.05831909179688,89176400,141.5291189182368,141.65266546651503,141.16794938679877,141.3390350341797,30173300,101.34489545335974,101.5737377679961,101.05066783868857,101.32855224609375,12326900,36.622342476467416,36.88892473754883,36.47034516472556,36.53815841674805,95896400
2017-10-23,120.9800033569336,121.9000015258789,120.95999908447266,121.80000305175781,5069700,227.38512566449506,227.41161811404123,226.09575458495527,226.17523193359375,63915300,141.63365313892072,141.64315225631378,140.21750151401514,140.41709899902344,29297100,101.47568302580181,101.74538652145527,101.36125561385958,101.50836944580078,6871100,36.68783076083013,36.874906907717886,36.36278733828268,36.51946258544922,87937200
2017-10-24,121.26000213623047,121.70999908447266,120.9800033569336,121.33000183105469,5114100,226.60793356104793,226.81103331764658,226.2105199449646,226.57260131835938,66935900,140.69276562346414,140.94938690385283,140.13201295731497,140.65475463867188,20289500,100.82999246681203,101.09152741128946,100.65018602333036,100.8790283203125,6842800,36.54752160908121,36.81176679205558,36.526476479865714,36.7369384765625,71028800
2017-10-25,121.30999755859375,121.58999633789062,120.83999633789062,121.3499984741211,4282400,226.23700849089582,226.35181806470175,224.31181903191649,225.45103454589844,103715300,140.37904240205992,140.83524647776227,139.07695298689444,140.12242126464844,36179100,100.14343701293124,100.51122453863967,100.05353381123474,100.39679718017578,9961400,36.692502723835666,36.84216290355561,36.308998290292045,36.57558059692383,84828400
2017-10-26,121.16000366210938,121.16000366210938,120.22000122070312,120.33000183105469,6438800,226.06925531635855,226.34300611199254,225.61885676389636,225.74249267578125,69798000,140.03690569691057,140.38857604722523,139.63772526091685,139.67575073242188,28230200,100.5766245921157,100.5766245921157,100.06172943115234,100.06172943115234,8179400,36.767335342621394,36.90764333864657,36.66210612969279,36.80942916870117,68002000
2017-10-27,120.37999725341797,120.98999786376953,120.20999908447266,120.9000015258789,6664200,226.4931387614379,227.74717742794917,225.75132332021116,227.58819580078125,85562500,142.0233545144077,144.00977272014566,141.80475874146973,143.74365234375,60165100,100.47859978640984,100.79734544942629,100.32331119938058,100.72378540039062,10480900,37.24906554738044,38.25693770954669,37.1110982349999,38.12832260131836,177816800
2017-10-30,120.37999725341797,121.47000122070312,120.37999725341797,121.12999725341797,5119200,226.4931761434931,227.49110336206715,226.44019124256093,226.74044799804688,54285700,143.63908010596063,144.64653772067473,143.5060199399129,144.0667724609375,31733400,101.2304715112476,101.72084877704773,100.98527976060491,101.68815612792969,9051600,38.3247316157805,39.30220237568557,38.284978523924586,38.98651123046875,178803200
2017-10-31,120.81999969482422,120.83999633789062,120.37999725341797,120.66999816894531,3910500,227.12018141522938,227.34980061897875,226.7934322102696,227.09368896484375,60304800,144.5324833027906,144.81760185733802,144.11429008616145,144.60850524902344,26319300,101.7780739275623,101.88432661128138,101.67182747932935,101.72086334228516,4424300,39.26245133696177,39.67167880770274,39.03796283690773,39.52903366088867,144187200
2017-11-01,120.9800033569336,121.55000305175781,120.83999633789062,121.11000061035156,4647800,227.87962112053637,228.22402289173607,227.02299616572125,227.39389038085938,54202700,145.18826467728354,145.2548020056648,143.99072328864312,144.5609893798828,29481600,101.84620019245261,102.49323350473499,101.80525251366534,102.17381286621094,8940400,39.72312289387926,39.739493704636594,38.72694764111873,39.026268005371094,134551200
2017-11-02,121.29000091552734,121.95999908447266,121.05000305175781,121.19000244140625,5369500,227.32329933218531,227.623556075088,226.24589480736515,227.4822540283203,56449500,144.3994325725564,144.45647079538875,143.29694013982362,144.28538513183594,31017400,102.37851087617962,102.80440273200163,102.31298712953365,102.62422180175781,7222700,38.95846179086375,39.40276453340428,38.64978560226695,39.31156539916992,165573600
2017-11-03,121.36000061035156,121.43000030517578,120.18000030517578,120.62000274658203,6330600,227.64120456966282,228.28589009303462,227.22613823692384,228.2417449951172,59589700,144.80807550675405,145.69197186456302,144.31384593436823,145.6729736328125,26199200,102.76346903752142,102.95184202385899,102.4931882324048,102.90270233154297,10984100,40.688901154891305,40.74969937781925,40.015428545682326,40.338134765625,237594400
2017-11-06,120.72000122070312,121.8499984741211,120.68000030517578,121.6500015258789,6953800,228.10928558592903,228.7274787411502,228.03864802991566,228.5950164794922,49652600,145.55894396188503,146.22425928461868,145.51143386952137,146.16722106933594,28693900,103.1402104929738,103.3777293955241,102.96821533913156,103.28763580322266,6246700,40.30772435418738,40.920398595827734,40.15572704866106,40.747352600097656,140105200
2017-11-07,121.51000213623047,121.55999755859375,120.77999877929688,121.20999908447266,4165900,228.70097492519164,229.0365639384592,227.9238270945955,228.43605041503906,57502200,146.05317959416328,146.44286098421895,145.73953465844562,146.25277709960938,21333100,103.38594237768213,103.83640418178788,103.30403455085393,103.72174072265625,6422700,40.66786035792527,40.98121084266993,40.59536920066739,40.878318786621094,97446000
2017-11-08,121.94999694824219,122.25,121.58999633789062,121.62999725341797,5565200,228.2594189408493,228.92175717506262,227.9768148261048,228.82460021972656,50469600,146.17675536007297,146.880067254174,146.00566969497257,146.84205627441406,17373500,103.68076646153266,103.85276786516411,103.36953802621072,103.49239349365234,3356200,40.84324077665811,41.21271514892578,40.766071739901534,41.21271514892578,97638000
2017-11-09,121.8499984741211,122.41000366210938,121.7300033569336,122.12999725341797,6072400,227.60588719631878,228.18874799119607,226.39599356038102,227.9944610595703,95085500,145.63499856633337,146.14824105056172,144.57051712122563,146.07220458984375,40594500,103.09109174462714,103.39412820874666,102.82900294525056,103.19756317138672,6280400,40.94847131803568,41.179978435848625,40.48779780880557,41.12853240966797,117930400
2017-11-10,121.98999786376953,122.11000061035156,120.94000244140625,121.12999725341797,7116200,227.60585776135562,228.1004013505178,227.28792148226316,227.92376708984375,59984700,145.7299790268604,146.17668395882237,145.4733579057947,146.0626220703125,20150800,102.14098792318069,102.24745932073412,101.52671688232776,101.6413803100586,11981000,41.09566685129998,41.15903276752868,40.898532424151654,40.99240493774414,100582000
2017-11-13,121.43000030517578,121.55000305175781,121.2699966430664,121.30999755859375,6249300,227.23498719770691,228.36537664617896,227.19965494758299,228.13575744628906,50228600,145.51144715614603,146.43336927071672,145.51144715614603,146.24327087402344,12522400,102.21473694857256,102.2229227327247,101.81340857227158,101.85436248779297,5880800,40.717841852304886,40.95252681975333,40.69437192315667,40.82814407348633,67928400
2017-11-14,120.9000015258789,121.91000366210938,120.7699966430664,121.55999755859375,6189000,227.32332239146962,227.71189632184462,226.53733472983444,227.60592651367188,61315200,145.72999601041212,145.89156799362698,145.0076716438399,145.7109832763672,25173800,102.19013029942099,102.57507449495495,102.19013029942099,102.54231262207031,6195900,40.60987441975361,40.71313635100176,40.173360352845734,40.21091079711914,99130000
2017-11-15,122.12999725341797,122.36000061035156,121.25,121.41000366210938,4984800,226.62561423174634,227.15549013518063,225.75133650897493,226.46665954589844,80811500,145.08372659350488,145.4163842538973,144.25685375520456,145.02670288085938,24808000,103.24669773382456,103.74630545914712,102.90270737337973,103.65621185302734,9568200,39.88940000389343,39.97154116625543,39.51625180437974,39.6805305480957,116632400
2017-11-16,121.44999694824219,121.70999908447266,121.29000091552734,121.4000015258789,2796500,227.42042624768186,228.76278219847885,227.37628114955697,228.39186096191406,67777000,145.75856074434958,147.21272362334915,145.7300488841709,146.88006591796875,34790600,103.2057628863389,103.46785170522507,102.74710276677034,102.75529479980469,5894900,40.17336606518514,40.335299245758335,39.966845754330734,40.15459442138672,94550000
2017-11-17,122.1500015258789,123.16999816894531,121.94999694824219,122.86000061035156,10614000,228.03862421159496,228.3653734064272,227.6412105175174,227.72068786621094,75756800,146.91806813501069,147.02261643993427,146.17673088281418,146.3192901611328,28725800,103.2548790143854,103.55792168056925,103.16478541764666,103.5169677734375,6938800,40.14050624117943,40.22264739374085,39.81194879294899,39.931636810302734,87598000
2017-11-20,122.30000305175781,122.41000366210938,121.04000091552734,121.30999755859375,8356700,227.9680083365634,228.30357041274675,227.72070951630332,228.10928344726562,48075500,146.4238722672981,146.55693245860172,145.99617983114166,146.2052764892578,21143900,103.12385988910006,103.50879795477552,103.12385988910006,103.47603607177734,4232300,39.96450210368327,40.027868048484486,39.793183077673945,39.89175033569336,65049600
2017-11-21,121.66999816894531,122.0,121.5,121.51000213623047,4956500,228.8864072649639,229.78720444239093,228.07395418601718,229.6017303466797,69176800,146.8990550612869,147.85900254133742,146.8325322323802,147.79246520996094,20147800,104.09030857116488,104.25411798812719,103.4514674667377,103.80364990234375,5818400,40.07948624521885,40.764765711695205,40.07948624521885,40.63334274291992,100525200
2017-11-22,122.26000213623047,122.94999694824219,122.16999816894531,122.62999725341797,5211800,229.61054491779427,229.7430071497409,229.23081086934508,229.3986053466797,45033400,147.92554363794824,148.11562753290247,147.6404105442811,147.9730682373047,17299000,103.70535847444509,104.1803901068219,103.6152648677363,104.13944244384766,4140700,40.684973318698304,41.069856401160315,40.61222157460599,41.06047058105469,102355600
2017-11-24,122.36000061035156,122.61000061035156,122.22000122070312,122.31999969482422,1779700,229.8931615001709,230.03446353881182,229.75185946153,229.928466796875,27856500,148.12516457257203,148.56235614983873,148.03961447921648,148.51483154296875,8280600,103.95924698744886,104.04114855559294,103.76268197416525,103.85277557373047,3141400,41.09331534974013,41.1871878497587,40.98770431096133,41.06280517578125,56106800
2017-11-27,123.26000213623047,123.33000183105469,122.66999816894531,122.83000183105469,4961200,229.9726601460529,230.2729168994996,229.61057869173496,229.81370544433594,52274900,148.46727018296804,148.79991331127135,148.10610069841184,148.44825744628906,22653400,103.90193308899606,104.05755046924796,103.54155862891382,103.70536804199219,6079900,41.08159180062992,41.08863206103613,40.68027905243959,40.856292724609375,82867200
2017-11-28,123.05000305175781,123.16999816894531,122.52999877929688,122.80999755859375,5603100,230.2817762220435,232.17163405409457,230.1846192623506,232.1451416015625,98971700,148.78085982196853,148.92343355430512,147.98249912975723,148.82838439941406,25227300,103.82822805423066,104.16403269933467,103.58252328217753,103.84461212158203,5983000,40.90558191760696,41.03935045872337,40.33295014480965,40.616920471191406,105715200
2017-11-29,122.23999786376953,122.33000183105469,121.73999786376953,122.04000091552734,6138900,232.27757899432277,232.81629473894526,231.55344305244165,232.00381469726562,77512100,148.65738957545906,148.6954005554338,145.5304535066792,146.23377990722656,71986300,102.8372167488443,102.93550241864892,102.46046438763062,102.82083892822266,14547100,40.51365844222666,40.5817154926386,39.229931657392434,39.77439880371094,166665600
2017-11-30,121.44000244140625,121.69999694824219,120.63999938964844,121.0999984741211,7936300,232.93109147594436,234.95341124245897,232.85161413124632,234.0349884033203,127894400,146.8515160602793,147.74492612130138,146.5093593241957,147.4597930908203,56595500,102.63242538443285,102.80442056269355,101.91987482430841,102.47681427001953,9630000,39.99734503550957,40.398657782601546,39.53032438514195,40.33060073852539,166108800
2017-12-01,120.94000244140625,122.43000030517578,120.73999786376953,121.58999633789062,13080100,233.81420680151766,234.29991066471567,230.28173666739886,233.54925537109375,164390900,146.55688561434684,147.5453448644934,144.71304176529566,146.83251953125,59015800,103.30159583896764,104.79527081155265,102.66965281511482,103.85967254638672,24583100,39.88469796130177,40.288356274998044,39.54440557316444,40.142852783203125,159037200
2017-12-04,121.1500015258789,121.19999694824219,120.83999633789062,121.18000030517578,6943700,235.182966272113,235.6156851254085,233.2136049886762,233.26661682128906,94040600,147.7544554654845,147.91602748270998,144.99818854745328,145.14076232910156,51319100,103.34264236656558,103.95816796140346,103.25236477840669,103.90892791748047,9609200,40.47845646856625,40.51131221613052,39.80960655436338,39.84950256347656,130169600
2017-12-05,120.0999984741211,120.51000213623047,119.72000122070312,120.31999969482422,10041200,232.42774963378906,234.15865277972708,232.29528736890333,232.42774963378906,77994500,145.11224827209628,146.88956961718142,144.5610093442309,145.23580932617188,40604200,103.79408818259677,104.63940946902375,103.77767065116798,104.426025390625,10958900,39.675836798515284,40.25316334714971,39.520943873148966,39.811954498291016,109400800
2017-12-06,120.04000091552734,120.44000244140625,119.87000274658203,120.06999969482422,6643000,232.52481716710832,232.90457815856013,232.00378109814676,232.47183227539062,75898600,144.69404495298613,146.11969563347841,144.52295933004334,145.89158630371094,28647800,104.94303693601871,105.23848352932295,104.7706904809864,104.78710174560547,11834200,39.30973145532522,39.943380141687,39.065660668500016,39.66410446166992,114240000
2017-12-07,119.01000213623047,119.23999786376953,118.0999984741211,118.48999786376953,12900200,233.20489501953125,233.52280445184567,232.2069677170781,233.20489501953125,77218600,145.88212013833225,146.80404228015695,145.73004721747063,146.38584899902344,32666200,104.99227636901384,105.13180029398103,103.65453602895798,103.96640014648438,13056800,39.668793917324585,39.99970053211976,39.640632871302145,39.736854553222656,102693200
