Date,Open,High,Low,Close,Volume,returns,volatility,momentum,regime
2015-10-06,168.0392618032449,168.60698909438074,166.9292268810514,167.5986328125,110274500,-0.003426391379473648,0.011448833483773527,0.007032060471007462,0
2015-10-07,168.539183952191,169.3272321330427,167.3359394074365,168.97134399414062,124307300,0.008190467658386824,0.011092141490199542,0.029039974255661516,1
2015-10-08,168.5815634347434,170.78469538042808,168.27651459502758,170.49659729003906,153055200,0.009026698017809087,0.011187893754612207,0.03270875409112439,1
2015-10-09,170.64066753290442,171.08128363306977,169.96277970158891,170.59829711914062,107069200,0.0005964918404122166,0.011169332252883251,0.028650663616503813,1
2015-10-12,170.67456702837762,170.96266517299208,170.242419811456,170.75930786132812,56395600,0.0009438004066069094,0.011103951314852058,0.033456033097537974,1
2015-10-13,170.02204282966892,171.30155916584565,169.51363678829054,169.68310546875,88038700,-0.006302452300006367,0.010936640833552568,0.014264651761157321,0
2015-10-14,169.62383679293526,170.20851491157913,168.57312289126617,168.86968994140625,99106200,-0.0047937331480154555,0.0108385480779012,0.0007296336233693079,0
2015-10-15,169.53911283325684,171.47108487826563,169.1662738544594,171.46261596679688,134142200,0.015354596945670318,0.011341527217709372,0.018384617308717877,0
2015-10-16,171.86928760734094,172.25906428227086,171.098190236563,172.24212646484375,114580100,0.004546241719523447,0.010600777592173092,0.04000985461222295,1
2015-10-19,171.58969301299453,172.32688903808594,171.27617524225622,172.32688903808594,76523900,0.0004921129051405071,0.010579174059046743,0.035172499953482594,1
2015-10-20,171.88625936264876,172.72513396492724,171.632049844224,172.1065673828125,78448500,-0.0012785100253550619,0.010029027074285282,0.04744453153149797,1
2015-10-21,172.5302680475567,172.6827860206722,170.86944351681248,171.03892517089844,102038000,-0.006203378686528205,0.010176651562974044,0.0426138326972878,1
2015-10-22,171.9964036283637,174.14021435051643,171.0388996596954,173.92837524414062,174911700,0.016893523333095795,0.010591240173688848,0.064074467671976,1
2015-10-23,175.61468335861022,176.20783048728353,174.8096970461509,175.83499145507812,144442300,0.010962076821917188,0.010697075034717892,0.0760179782012349,1
2015-10-26,175.65698049650732,175.71628871981218,175.0299321194382,175.40277099609375,69033000,-0.0024581026529909566,0.008448096785999015,0.10100502469245409,1
2015-10-27,174.72486198678567,175.40274959530234,174.37744280959666,175.06381225585938,77905800,-0.001932459437838152,0.008533405889440897,0.09823520132205776,1
2015-10-28,175.4027723748657,177.08053440337167,174.73336651715928,177.05511474609375,135906700,0.01137472367689596,0.008049403768574735,0.09038237907319946,1
2015-10-29,176.54674841450787,177.32631491566698,176.4281190106279,176.95347595214844,90525500,-0.0005740517244647858,0.008117163820429457,0.08692047401590575,1
2015-10-30,177.14834337446285,177.4703429738629,176.02983954594936,176.19082641601562,131076900,-0.004309887285509184,0.007916506849090076,0.0663076613503848,1
2015-11-02,176.52130839690014,178.4702179602522,176.39419716692035,178.27532958984375,86270800,0.01183094044241706,0.007437405651649874,0.06005929497125084,1
2015-11-03,177.91942972650585,179.35146415458277,177.69063987128516,178.79220581054688,95246100,0.002899314346479054,0.007285064373418298,0.0667879732084069,1
2015-11-04,179.08881134207414,179.21590965224308,177.70761603327583,178.2499237060547,96224500,-0.0030330298909495568,0.007317718310771054,0.05491214955499091,1
2015-11-05,178.309203951926,178.77525256544837,177.17374946053178,178.0719451904297,78408700,-0.0009984773733676677,0.0072041378732408835,0.04443107968602966,1
2015-11-06,177.72453267649314,178.21600093088423,176.63991753908945,177.97872924804688,110471500,-0.0005234734886684356,0.00722159368466622,0.04326205040459441,1
2015-11-09,177.3601462468634,177.5126771052714,175.36038484856962,176.31790161132812,131008700,-0.009331607455203672,0.007663504840720583,0.032552215276686836,1
2015-11-10,175.83491313106973,176.75854138747988,175.56376582001522,176.72463989257812,75874600,0.0023068461995798817,0.0074327609588066435,0.041498146821251636,1
2015-11-11,176.99590880905834,177.0467481529945,175.96213238355674,176.02992248535156,67846000,-0.00393107269958981,0.007393285778021691,0.042400933799486173,1
2015-11-12,174.9790785714424,175.4535960378104,173.5555261723384,173.5724639892578,121315200,-0.013960458889017868,0.007532705029273905,0.012305003108488144,0
2015-11-13,173.1572916732939,173.4284390075332,171.53883778859282,171.62356567382812,153577100,-0.011228153767237514,0.00791799651635807,-0.003591228253570611,0
2015-11-16,171.4371780301968,174.2927653767331,171.31853570446503,174.2334442138672,117645200,0.015206994038331256,0.00863225858643608,0.011063596554336197,0
2015-11-17,174.5469674947234,175.43668146278895,173.60640127652118,174.10633850097656,121123700,-0.0007295138626463027,0.008626890150260575,0.011619377160175581,0
2015-11-18,174.5893826413371,177.01282351294353,174.54702514668364,176.8687744140625,121342500,0.015866371878646035,0.009107222181893668,0.03408492679276964,1
2015-11-19,176.75001404482651,177.13980355805433,176.41954566758864,176.71612548828125,88220500,-0.0008630631737397421,0.008386821127866418,0.0160281508996305,0
2015-11-20,177.47875203049392,178.04647912822463,176.97881497975592,177.36012268066406,94011500,0.0036442468993895805,0.008075306704579696,0.008673650295456525,0
2015-11-23,177.4194624362572,177.92786844760315,176.69073551666034,177.1567840576172,64931200,-0.0011464731754442514,0.008055638911205965,0.0099999164868525,0
2015-11-24,176.1399766627558,177.80080095172923,175.7501999462227,177.39407348632812,98874400,0.0013394317918626886,0.008036233144934417,0.013310924744761143,0
2015-11-25,177.5211702933869,177.72454048920227,177.10596099220945,177.36865234375,51980100,-0.0001433032236000109,0.007632973021945021,0.0017708474454740664,0
2015-11-27,177.46189150338358,177.77542224631938,176.9789049512632,177.57205200195312,37317800,0.0011467621561951358,0.007634482829218857,0.0034956987788810068,0
2015-11-30,177.73300406062629,177.85163343888075,176.7246478806472,176.83480834960938,112822700,-0.004151800038531106,0.0076296457591939195,0.003655025330735473,0
2015-12-01,177.47037370587634,178.63972998649987,177.19074446791697,178.52108764648438,97858400,0.009535901402065283,0.007461061460098156,0.0013785309341793894,0
2015-12-02,178.47022124302094,178.792220849332,176.44503973257642,176.69924926757812,108441300,-0.010205171853500783,0.0077708342655839376,-0.01170608379420357,0
2015-12-03,176.95341813697848,177.2245654302697,173.49620287250545,174.2249298095703,166224200,-0.01400299926719506,0.008322176548815584,-0.02258062058484711,0
2015-12-04,174.2249539233559,177.91942842940804,174.2249539233559,177.6228485107422,192913900,0.019503056794947904,0.009513758262866276,-0.0025219956979031233,0
2015-12-07,177.2923872996871,177.71606552680555,175.57225473195692,176.54672241210938,102027100,-0.006058489139519341,0.009607280197319353,-0.008045943703428371,0
2015-12-08,174.9706511008893,176.49588248125178,174.36902228735596,175.3604278564453,103372400,-0.006719436868926509,0.009496007471409442,-0.005430383109897963,0
2015-12-09,174.71639755316775,176.82630646505206,173.01320311532646,173.9961395263672,162401500,-0.007779909907581706,0.009621240695019755,-0.01543927529216893,0
2015-12-10,174.06400458664686,175.76718682876373,173.82674575479885,174.4453125,116128900,0.0025815111464857488,0.009617544082867099,-0.009001935369729153,0
2015-12-11,172.3099461200087,172.97935205304526,170.75080036358975,171.0643310546875,211173300,-0.019381325854270215,0.010084621313864965,-0.014450062394260499,0
2015-12-14,171.22535529860164,172.05576115081578,169.4289505046884,171.92864990234375,182385200,0.005052595373491009,0.00984248120076789,0.0017776359984003065,0
2015-12-15,173.45389128172607,174.64866717601294,171.9032271714116,173.7335205078125,154069600,0.010497788509907569,0.009513773021236498,-0.002869275231918378,0
2015-12-16,174.86895882084,176.58062259123602,173.53861582362876,176.27557373046875,197017000,0.014631909922886432,0.01006447925352976,0.01245925477595411,0
2015-12-17,176.58909875974595,176.6568888348843,173.57251152908017,173.58946228027344,173092500,-0.015238137612318736,0.009995216570672209,-0.018540933212506827,0
2015-12-18,172.8410468205844,172.9774208528692,170.33499025935393,170.4969482421875,251393500,-0.01781510235392536,0.010687783402205461,-0.035193037584485554,2
2015-12-21,171.68180790865023,172.08243676432988,170.55663418463442,171.90342712402344,99094300,0.008249290654974484,0.010858029111710412,-0.030766191825799427,2
2015-12-22,172.79843202611107,173.7616476474412,171.80112614682062,173.4633026123047,111026200,0.009074138394901565,0.011113315147747087,-0.020848659366673017,0
2015-12-23,174.4776656821618,175.65398122132467,174.3839012115534,175.61135864257812,110987200,0.01238334562944643,0.011502913593900077,-0.010049461116227176,0
2015-12-24,175.355636468813,175.8756007145832,175.09991400249268,175.321533203125,48539600,-0.0016503798028406624,0.01150579006148452,-0.011541606217188694,0
2015-12-28,174.6225686574353,174.9635232676242,173.83836264873312,174.92091369628906,65899900,-0.002285055917071954,0.011505256756977274,-0.014929929996162383,0
